origin,season,color_name,size,application,bag_type,fabric,finishing,fit,foulard_type,outside_type,print,style,top_type,weather,nivel,dress/jumpsuit,grupo
MAINSTREAM,9,black,M,freetime,,crepe,,straight,,,floral,boho,tops,warm,2,False,
MAINSTREAM,9,black,S,freetime,,crepe,,straight,,,floral,boho,tops,warm,2,False,
MAINSTREAM,9,black,XL,freetime,,crepe,,straight,,,floral,boho,tops,warm,2,False,
MAINSTREAM,9,black,XS,freetime,,crepe,,straight,,,floral,boho,tops,warm,2,False,
MAINSTREAM,9,black,XXL,freetime,,crepe,,straight,,,floral,boho,tops,warm,2,False,
MAINSTREAM,9,blue_dark,L,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,blue_dark,M,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,blue_dark,S,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,blue_dark,XL,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,blue_dark,XXL,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,blue_dark,XXXL,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,ecru,L,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,ecru,M,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,ecru,S,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,ecru,XL,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,ecru,XXL,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,ecru,XXXL,freetime,,popeline,touchable,loose,,,smooth,boho,tops,warm,2,False,
WHOLE_SALE,9,red,L,freetime,,artificial,,straight,,,miniprint,boho,tops,warm,2,False,
WHOLE_SALE,9,red,M,freetime,,artificial,,straight,,,miniprint,boho,tops,warm,2,False,
WHOLE_SALE,9,red,S,freetime,,artificial,,straight,,,miniprint,boho,tops,warm,2,False,
WHOLE_SALE,9,black,L,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
WHOLE_SALE,9,black,M,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
WHOLE_SALE,9,black,S,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
WHOLE_SALE,9,black,XS,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
WHOLE_SALE,9,ecru,L,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
WHOLE_SALE,9,ecru,M,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
WHOLE_SALE,9,ecru,S,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
WHOLE_SALE,9,ecru,XS,freetime,,guipure_lace,transparent,straight,,,smooth,night,tops,cold_season,2,False,
NO_MAINSTREAM,9,black,L,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,black,M,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,black,S,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,black,XS,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,L,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,M,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,S,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
NO_MAINSTREAM,9,white,XS,freetime,,cotton_tshirt,touchable,tight,,,smooth,casual,t-shirts,warm,2,False,
OWN_PRODUCTION,9,ecru,X4XL,freetime,,batiste,,loose,,,printed,boho,tops,warm_season,2,False,
OWN_PRODUCTION,9,ecru,XXL,freetime,,batiste,,loose,,,printed,boho,tops,warm_season,2,False,
OWN_PRODUCTION,9,ecru,XXXL,freetime,,batiste,,loose,,,printed,boho,tops,warm_season,2,False,
OWN_PRODUCTION,9,white,X4XL,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,white,XXL,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,white,XXXL,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
NO_MAINSTREAM,9,ecru,L,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,ecru,M,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,ecru,S,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,ecru,XL,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,ecru,XS,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,ecru,XXL,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,mint,L,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,mint,M,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,mint,S,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,mint,XL,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,mint,XS,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,mint,XXL,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,yellow,L,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,yellow,M,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,yellow,S,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,yellow,XL,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,yellow,XS,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
NO_MAINSTREAM,9,yellow,XXL,freetime,,jersey,marbled,straight,,,smooth,boho,sweaters,warm_season,2,False,
WHOLE_SALE,8,black,L,freetime,,artificial,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,black,M,freetime,,artificial,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,black,S,freetime,,artificial,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,rust,L,freetime,,artificial,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,rust,M,freetime,,artificial,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,rust,S,freetime,,artificial,,straight,,,smooth,boho,tops,warm_season,2,False,
NO_MAINSTREAM,9,blue_dark,L,freetime,,popeline,,loose,,,miniprint,boho,tops,warm,2,False,
NO_MAINSTREAM,9,blue_dark,M,freetime,,popeline,,loose,,,miniprint,boho,tops,warm,2,False,
NO_MAINSTREAM,9,blue_dark,S,freetime,,popeline,,loose,,,miniprint,boho,tops,warm,2,False,
NO_MAINSTREAM,9,blue_dark,XL,freetime,,popeline,,loose,,,miniprint,boho,tops,warm,2,False,
NO_MAINSTREAM,9,blue_dark,XXL,freetime,,popeline,,loose,,,miniprint,boho,tops,warm,2,False,
NO_MAINSTREAM,9,black,L,freetime,,satin,satiny,straight,,,animal_print,boho,tops,warm,2,False,
NO_MAINSTREAM,9,black,M,freetime,,satin,satiny,straight,,,animal_print,boho,tops,warm,2,False,
NO_MAINSTREAM,9,black,S,freetime,,satin,satiny,straight,,,animal_print,boho,tops,warm,2,False,
NO_MAINSTREAM,9,black,XL,freetime,,satin,satiny,straight,,,animal_print,boho,tops,warm,2,False,
NO_MAINSTREAM,9,black,XS,freetime,,satin,satiny,straight,,,animal_print,boho,tops,warm,2,False,
NO_MAINSTREAM,9,black,XXL,freetime,,satin,satiny,straight,,,animal_print,boho,tops,warm,2,False,
NO_MAINSTREAM,9,lilac,L,freetime,,thread,touchable,loose,,,floral,boho,tops,warm,2,False,
NO_MAINSTREAM,9,lilac,M,freetime,,thread,touchable,loose,,,floral,boho,tops,warm,2,False,
NO_MAINSTREAM,9,lilac,S,freetime,,thread,touchable,loose,,,floral,boho,tops,warm,2,False,
NO_MAINSTREAM,9,lilac,XL,freetime,,thread,touchable,loose,,,floral,boho,tops,warm,2,False,
MAINSTREAM,8,ecru,X4XL,freetime,,crepe,,straight,,,animal_print,street,tops,warm_season,2,False,
MAINSTREAM,8,ecru,XL,freetime,,crepe,,straight,,,animal_print,street,tops,warm_season,2,False,
MAINSTREAM,8,ecru,XXL,freetime,,crepe,,straight,,,animal_print,street,tops,warm_season,2,False,
MAINSTREAM,8,ecru,XXXL,freetime,,crepe,,straight,,,animal_print,street,tops,warm_season,2,False,
WHOLE_SALE,8,black,L,freetime,,crepe,,straight,,,smooth,boho,tops,warm,2,False,
WHOLE_SALE,8,black,M,freetime,,crepe,,straight,,,smooth,boho,tops,warm,2,False,
WHOLE_SALE,8,black,S,freetime,,crepe,,straight,,,smooth,boho,tops,warm,2,False,
WHOLE_SALE,8,green,L,freetime,,crepe,,straight,,,smooth,boho,tops,warm,2,False,
WHOLE_SALE,8,green,M,freetime,,crepe,,straight,,,smooth,boho,tops,warm,2,False,
WHOLE_SALE,8,green,S,freetime,,crepe,,straight,,,smooth,boho,tops,warm,2,False,
MAINSTREAM,9,beige,L,freetime,,jersey,touchable,straight,,,miniprint,classic,sweaters,cold_season,2,False,
MAINSTREAM,9,beige,M,freetime,,jersey,touchable,straight,,,miniprint,classic,sweaters,cold_season,2,False,
MAINSTREAM,9,beige,S,freetime,,jersey,touchable,straight,,,miniprint,classic,sweaters,cold_season,2,False,
MAINSTREAM,9,beige,XL,freetime,,jersey,touchable,straight,,,miniprint,classic,sweaters,cold_season,2,False,
MAINSTREAM,9,beige,XS,freetime,,jersey,touchable,straight,,,miniprint,classic,sweaters,cold_season,2,False,
MAINSTREAM,9,beige,XXL,freetime,,jersey,touchable,straight,,,miniprint,classic,sweaters,cold_season,2,False,
OWN_PRODUCTION,8,black,X4XL,freetime,,popeline,,straight,,,miniprint,boho,tops,warm,2,False,
OWN_PRODUCTION,8,black,XL,freetime,,popeline,,straight,,,miniprint,boho,tops,warm,2,False,
OWN_PRODUCTION,8,black,XXL,freetime,,popeline,,straight,,,miniprint,boho,tops,warm,2,False,
OWN_PRODUCTION,8,black,XXXL,freetime,,popeline,,straight,,,miniprint,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,L,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,X4XL,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XL,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXL,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXXL,freetime,,thread,touchable,loose,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,L,freetime,,thread,touchable,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,X4XL,freetime,,thread,touchable,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XL,freetime,,thread,touchable,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXL,freetime,,thread,touchable,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXXL,freetime,,thread,touchable,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,L,freetime,,cotton_tshirt,,tight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,X4XL,freetime,,cotton_tshirt,,tight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XL,freetime,,cotton_tshirt,,tight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXL,freetime,,cotton_tshirt,,tight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXXL,freetime,,cotton_tshirt,,tight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,L,freetime,,cotton_tshirt,,straight,,,sheets,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,black,X4XL,freetime,,cotton_tshirt,,straight,,,sheets,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,black,XL,freetime,,cotton_tshirt,,straight,,,sheets,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,black,XXL,freetime,,cotton_tshirt,,straight,,,sheets,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,black,XXXL,freetime,,cotton_tshirt,,straight,,,sheets,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,L,freetime,,batiste,,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,X4XL,freetime,,batiste,,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,XL,freetime,,batiste,,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,XXL,freetime,,batiste,,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,XXXL,freetime,,batiste,,straight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,L,freetime,,cotton_tshirt,,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,X4XL,freetime,,cotton_tshirt,,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,XL,freetime,,cotton_tshirt,,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,XXL,freetime,,cotton_tshirt,,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,XXXL,freetime,,cotton_tshirt,,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,blue_dark,L,freetime,,batiste,,loose,,,printed,boho,blouse,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,X4XL,freetime,,batiste,,loose,,,printed,boho,blouse,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XL,freetime,,batiste,,loose,,,printed,boho,blouse,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XXL,freetime,,batiste,,loose,,,printed,boho,blouse,warm_season,2,False,
OWN_PRODUCTION,9,blue_dark,XXXL,freetime,,batiste,,loose,,,printed,boho,blouse,warm_season,2,False,
OWN_PRODUCTION,9,black,L,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,X4XL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXXL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,L,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,X4XL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,XL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,XXL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,XXXL,freetime,,popeline,,loose,,,smooth,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,L,freetime,,thread,touchable,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,X4XL,freetime,,thread,touchable,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,XL,freetime,,thread,touchable,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,XXL,freetime,,thread,touchable,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,ecru,XXXL,freetime,,thread,touchable,tight,,,printed,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,L,freetime,,thread,touchable,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,X4XL,freetime,,thread,touchable,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XL,freetime,,thread,touchable,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXL,freetime,,thread,touchable,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXXL,freetime,,thread,touchable,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,L,freetime,,batiste,,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,X4XL,freetime,,batiste,,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XL,freetime,,batiste,,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXL,freetime,,batiste,,straight,,,sheets,boho,tops,warm,2,False,
OWN_PRODUCTION,9,black,XXXL,freetime,,batiste,,straight,,,sheets,boho,tops,warm,2,False,
WHOLE_SALE,8,black,L,work,,crepe,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,black,M,work,,crepe,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,black,S,work,,crepe,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,black,XS,work,,crepe,,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,8,black,L,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,black,M,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,black,S,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,gold,L,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,gold,M,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,gold,S,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,jade,L,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,jade,M,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,8,jade,S,night,,tulle,,straight,,,smooth,night,tops,warm_season,2,False,
OWN_PRODUCTION,9,blue,L,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,blue,X4XL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,blue,XL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,blue,XXL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,blue,XXXL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,grey_dark,L,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,grey_dark,X4XL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,grey_dark,XL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,grey_dark,XXL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,grey_dark,XXXL,freetime,,cotton_tshirt,marbled,straight,,,smooth,boho,t-shirts,warm_season,2,False,
OWN_PRODUCTION,9,black,L,special_occasion,,guipure_lace,,straight,,,smooth,night,tops,warm_season,2,False,
OWN_PRODUCTION,9,black,X4XL,special_occasion,,guipure_lace,,straight,,,smooth,night,tops,warm_season,2,False,
OWN_PRODUCTION,9,black,XL,special_occasion,,guipure_lace,,straight,,,smooth,night,tops,warm_season,2,False,
OWN_PRODUCTION,9,black,XXL,special_occasion,,guipure_lace,,straight,,,smooth,night,tops,warm_season,2,False,
OWN_PRODUCTION,9,black,XXXL,special_occasion,,guipure_lace,,straight,,,smooth,night,tops,warm_season,2,False,
WHOLE_SALE,9,red,L,night,,artificial,,straight,,,animal_print,night,tops,warm_season,2,False,
WHOLE_SALE,9,red,M,night,,artificial,,straight,,,animal_print,night,tops,warm_season,2,False,
WHOLE_SALE,9,red,S,night,,artificial,,straight,,,animal_print,night,tops,warm_season,2,False,
WHOLE_SALE,9,white,L,night,,artificial,,straight,,,animal_print,night,tops,warm_season,2,False,
WHOLE_SALE,9,white,M,night,,artificial,,straight,,,animal_print,night,tops,warm_season,2,False,
WHOLE_SALE,9,white,S,night,,artificial,,straight,,,animal_print,night,tops,warm_season,2,False,
WHOLE_SALE,9,black,L,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,black,M,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,black,S,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,black,XL,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,blue_dark,L,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,blue_dark,M,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,blue_dark,S,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,blue_dark,XL,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,green_dark,L,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,green_dark,M,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,green_dark,S,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,green_dark,XL,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,white,L,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,white,M,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,white,S,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
WHOLE_SALE,9,white,XL,freetime,,artificial,satiny,straight,,,smooth,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,L,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,M,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,S,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,X4XL,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,XL,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,XS,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,XXL,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,XXXL,working_girl,,organic,,loose,,,floral,boho,tops,warm_season,2,False,
MAINSTREAM,9,black,L,freetime,,artificial,touchable,,,,floral,boho,blouse,warm_season,2,False,
MAINSTREAM,9,black,M,freetime,,artificial,touchable,,,,floral,boho,blouse,warm_season,2,False,
MAINSTREAM,9,black,S,freetime,,artificial,touchable,,,,floral,boho,blouse,warm_season,2,False,
MAINSTREAM,9,black,XL,freetime,,artificial,touchable,,,,floral,boho,blouse,warm_season,2,False,
MAINSTREAM,9,black,XXL,freetime,,artificial,touchable,,,,floral,boho,blouse,warm_season,2,False,
MAINSTREAM,9,black,XXXL,freetime,,artificial,touchable,,,,floral,boho,blouse,warm_season,2,False,
